timestamp,BTC Value
2/29/2020 1:00,8714.52
2/29/2020 4:15,8736.2
2/29/2020 7:30,8711.566667
2/29/2020 10:45,8651.55
2/29/2020 14:00,8626.623333
2/29/2020 17:15,8645.926667
2/29/2020 20:30,8596.07
2/29/2020 23:45,8606.826667
3/1/2020 3:00,8587.45
3/1/2020 6:15,8561.156667
3/1/2020 9:30,8635.503333
3/1/2020 12:45,8575.016667
3/1/2020 16:00,8497.626667
3/1/2020 19:15,8522.73
3/1/2020 22:30,8546.806667
3/2/2020 1:45,8613.03
3/2/2020 5:00,8646.156667
3/2/2020 8:15,8711.626667
3/2/2020 11:30,8817.07
3/2/2020 14:45,8851.403333
3/2/2020 18:00,8878.226667
3/2/2020 21:15,8874.643333
3/3/2020 0:30,8852.82
3/3/2020 3:45,8824.033333
3/3/2020 7:00,8801.53
3/3/2020 10:15,8813.833333
3/3/2020 13:30,8726.53
3/3/2020 16:45,8700.906667
3/3/2020 20:00,8744.963333
3/3/2020 23:15,8792.153333
3/4/2020 2:30,8814.393333
3/4/2020 5:45,8813.486667
3/4/2020 9:00,8748.336667
3/4/2020 12:15,8730.333333
3/4/2020 15:30,8711.333333
3/4/2020 18:45,8720.926667
3/4/2020 22:00,8824.93
3/5/2020 1:15,8890.173333
3/5/2020 4:30,8909.793333
3/5/2020 7:45,9024
3/5/2020 11:00,9092.99
3/5/2020 14:15,9080.656667
3/5/2020 17:30,9102.123333
3/5/2020 20:45,9073.053333
3/6/2020 0:00,9044.653333
3/6/2020 3:15,9080.68
3/6/2020 6:30,9109.026667
3/6/2020 9:45,9123.32
3/6/2020 13:00,9051.29
3/6/2020 16:15,9069.633333
3/6/2020 19:30,9092.636667
3/6/2020 22:45,9102.286667
3/7/2020 2:00,9080.646667
3/7/2020 5:15,9083.24
3/7/2020 8:30,9095.033333
3/7/2020 11:45,9105.47
3/7/2020 15:00,8961.406667
3/7/2020 18:15,8879.03
3/7/2020 21:30,8803.456667
3/8/2020 0:45,8747.973333
3/8/2020 4:00,8730.506667
3/8/2020 7:15,8717.476667
3/8/2020 10:30,8685.08
3/8/2020 13:45,8363.15
3/8/2020 17:00,8299.806667
3/8/2020 20:15,8221.726667
3/8/2020 23:30,8093.11
3/9/2020 2:45,7905.48
3/9/2020 6:00,7931.363333
3/9/2020 9:15,7855.033333
3/9/2020 12:30,7731.183333
3/9/2020 15:45,7760.52
3/9/2020 19:00,7826.923333
3/9/2020 22:15,7908.496667
3/10/2020 1:30,7912.153333
3/10/2020 4:45,7906.816667
3/10/2020 8:00,8011.81
3/10/2020 11:15,8095.12
3/10/2020 14:30,7908.81
3/10/2020 17:45,7940.183333
3/10/2020 21:00,7940.046667
3/11/2020 16:30,7763.336667
3/11/2020 19:45,7909.133333
3/11/2020 23:00,7758.833333
3/12/2020 2:15,7642.073333
3/12/2020 5:30,7460.94
3/12/2020 8:45,6387.513333
3/12/2020 12:00,6046.606667
3/12/2020 15:15,6111.226667
3/12/2020 18:30,5782.913333
3/12/2020 21:45,5032.506667
3/13/2020 1:00,4772.39
3/13/2020 4:15,5033.836667
3/13/2020 7:30,5426.673333
3/13/2020 10:45,5586.633333
3/13/2020 14:00,5309.77
3/13/2020 17:15,5241.24
3/13/2020 20:30,5506.366667
3/13/2020 23:45,5487.306667
3/14/2020 3:00,5486.903333
3/14/2020 6:15,5357.463333
3/14/2020 9:30,5359.226667
3/14/2020 12:45,5342.56
3/14/2020 16:00,5402.023333
3/14/2020 19:15,5299.353333
3/14/2020 22:30,5183.293333
3/15/2020 1:45,5229.026667
3/15/2020 5:00,5267.44
3/15/2020 8:15,5371.356667
3/15/2020 11:30,5377.43
3/15/2020 14:45,5323.246667
3/15/2020 18:00,5369.156667
3/15/2020 21:15,5471.606667
3/16/2020 0:30,5296.893333
3/16/2020 3:45,5090.786667
3/16/2020 7:00,4687.6
3/16/2020 10:15,4626.62
3/16/2020 13:30,4901.526667
3/16/2020 16:45,4973.116667
3/16/2020 20:00,4944.723333
3/16/2020 23:15,5167.106667
3/17/2020 2:30,5273.063333
3/17/2020 5:45,5313.636667
3/17/2020 9:00,5254.763333
3/17/2020 12:15,5250.703333
3/17/2020 15:30,5377.073333
3/17/2020 18:45,5421.896667
3/17/2020 22:00,5360.693333
3/18/2020 1:15,5373.756667
3/18/2020 4:30,5229.886667
3/18/2020 7:45,5119.32
3/18/2020 11:00,5249.613333
3/18/2020 14:15,5233.253333
3/18/2020 17:30,5305.38
3/18/2020 20:45,5354.91
3/19/2020 0:00,5327.7
3/19/2020 3:15,5356.413333
3/19/2020 6:30,5468.753333
3/19/2020 9:45,5722.82
3/19/2020 13:00,5890.663333
3/19/2020 16:15,6159.353333
3/19/2020 19:30,6264.016667
3/19/2020 22:45,6206.13
3/20/2020 2:00,6191.783333
3/20/2020 5:15,6433.88
3/20/2020 8:30,6690.36
3/20/2020 11:45,6588.16
3/20/2020 15:00,6459.876667
3/20/2020 18:15,6051.833333
3/20/2020 21:30,6162.4
3/21/2020 0:45,6257.033333
3/21/2020 4:00,6158.393333
3/21/2020 7:15,6047.066667
3/21/2020 10:30,6121.446667
3/21/2020 13:45,6167.363333
3/21/2020 17:00,6163.47
3/21/2020 20:15,6248.123333
3/21/2020 23:30,6243.743333
3/22/2020 2:45,6329.336667
3/22/2020 6:00,6284.74
3/22/2020 9:15,6098.59
3/22/2020 12:30,6049.896667
3/22/2020 15:45,5994.156667
3/22/2020 19:00,5966.52
3/22/2020 22:15,5860.89
3/23/2020 1:30,5905.016667
3/23/2020 4:45,5880.093333
3/23/2020 8:00,5842.97
3/23/2020 11:15,6170.833333
3/23/2020 14:30,6274.276667
3/23/2020 17:45,6348.003333
3/23/2020 21:00,6489.786667
3/24/2020 0:15,6576.766667
3/24/2020 3:30,6489.826667
3/24/2020 6:45,6693.893333
3/24/2020 10:00,6684.966667
3/24/2020 13:15,6599.51
3/24/2020 16:30,6631.166667
3/24/2020 19:45,6724.113333
3/24/2020 23:00,6676.656667
3/25/2020 2:15,6631.49
3/25/2020 5:30,6692.186667
3/25/2020 8:45,6645.216667
3/25/2020 12:00,6629.72
3/25/2020 15:15,6639.13
3/25/2020 18:30,6609.793333
3/25/2020 21:45,6690.65
3/26/2020 1:00,6707.476667
3/26/2020 4:15,6642.623333
3/26/2020 7:30,6615.143333
3/26/2020 10:45,6618.27
3/26/2020 14:00,6632.973333
3/26/2020 17:15,6678.456667
3/26/2020 20:30,6708.563333
3/26/2020 23:45,6783.633333
3/27/2020 3:00,6706.366667
3/27/2020 6:15,6685.736667
